1.225427246093750000e+01,5.633896827697753906e+00,-6.979174803877867816e-01,1.367187500000000000e-02,-7.906548976898193359e-01,1.854309886072825764e+00
1.649451553821563721e-01,7.266524434089660645e-02,-5.104085631630539410e-02,1.367187500000000000e-02,-7.190303504467010498e-02,4.174463357288435983e-01
1.310883909463882446e-01,7.098132371902465820e-02,-6.893263531685533962e-02,-4.882812500000000000e-03,-7.116647809743881226e-02,3.675603652035193125e-01
1.821109056472778320e-01,7.600565999746322632e-02,-7.393704603475725889e-02,-8.789062500000000000e-03,-7.238665223121643066e-02,4.337642356931684096e-01
1.926950514316558838e-01,7.722134888172149658e-02,-5.805631965169766318e-02,7.812500000000000000e-03,-7.318758219480514526e-02,4.480568653722656336e-01
1.327595859766006470e-01,7.574756443500518799e-02,-7.114063094267741860e-02,-6.835937500000000000e-03,-7.144965231418609619e-02,3.687219130172179060e-01
1.970997154712677002e-01,7.449060678482055664e-02,-6.834813892072588715e-02,-5.859375000000000000e-03,-6.943196058273315430e-02,4.590028800071594417e-01
2.113433480262756348e-01,7.508095353841781616e-02,-6.666165006936353166e-02,-5.859375000000000000e-03,-6.755807995796203613e-02,4.630226106935235730e-01
1.740736514329910278e-01,7.147468626499176025e-02,-7.158814186556128334e-02,-1.660156250000000000e-02,-6.109620258212089539e-02,4.207105184173575707e-01
1.014621481299400330e-01,6.610889732837677002e-02,-5.800943452567253189e-02,-4.882812500000000000e-03,-5.902958288788795471e-02,3.275097459268005995e-01
2.907925248146057129e-01,5.856880173087120056e-02,-4.876951744564905766e-02,-1.953125000000000000e-03,-5.201821774244308472e-02,5.461415245676680685e-01
1.053575128316879272e-01,5.220948159694671631e-02,-5.677393079621140259e-02,-5.859375000000000000e-03,-5.657172948122024536e-02,3.657114057939619411e-01
2.722309529781341553e-01,4.759625717997550964e-02,-5.798453721192586841e-02,-6.835937500000000000e-03,-5.683178454637527466e-02,5.329905530795012725e-01
2.433857023715972900e-01,4.886076599359512329e-02,-6.634081586437901024e-02,-5.859375000000000000e-03,-6.720159947872161865e-02,5.046855811398137659e-01
1.794291883707046509e-01,4.090463370084762573e-02,-3.908005517784829408e-02,1.171875000000000000e-02,-5.644311383366584778e-02,4.291673941773915812e-01
1.555445045232772827e-01,4.487936571240425110e-02,-5.627575308400878384e-02,-2.929687500000000000e-03,-5.927341431379318237e-02,3.880336482157437650e-01
1.738454103469848633e-01,5.088285729289054871e-02,-5.028080947258217748e-02,1.953125000000000000e-03,-5.803770571947097778e-02,4.175914570950527982e-01
1.370678991079330444e-01,5.278537422418594360e-02,-4.871788494574502693e-02,-1.953125000000000000e-03,-5.196084454655647278e-02,3.582753405633924415e-01
6.621717661619186401e-02,6.033556535840034485e-02,-5.344715687178336339e-02,-3.906250000000000000e-03,-5.504545196890830994e-02,2.607305539413037332e-01
2.240618616342544556e-01,6.432537734508514404e-02,-6.301635775017899732e-02,-1.562500000000000000e-02,-5.265706405043601990e-02,4.751791154317906440e-01
1.081317514181137085e-01,6.373900175094604492e-02,-3.001776515100118559e-02,1.562500000000000000e-02,-5.071418359875679016e-02,3.360997004169051783e-01
3.610908389091491699e-01,6.316096335649490356e-02,-6.006650151937265036e-02,-1.367187500000000000e-02,-5.154959112405776978e-02,6.121278738310897971e-01
1.423397958278656006e-01,5.935042351484298706e-02,-6.455087634287792753e-02,-1.855468750000000000e-02,-5.110687389969825745e-02,3.825322849471953779e-01
1.063027828931808472e-01,5.578453838825225830e-02,-5.796086262437327719e-02,-1.464843750000000000e-02,-4.812491685152053833e-02,3.349960796142832931e-01
3.805842399597167969e-01,5.466022714972496033e-02,-5.606276724714120974e-02,-7.812500000000000000e-03,-5.361141264438629150e-02,6.229527038335875844e-01
9.010372310876846313e-02,4.548564180731773376e-02,-3.477140090183183929e-02,7.812500000000000000e-03,-4.731545224785804749e-02,3.020975860764265053e-01
1.185271367430686951e-01,3.675322979688644409e-02,-3.541555629828962992e-02,2.929687500000000000e-03,-4.260583221912384033e-02,3.638708822797859788e-01
1.234896853566169739e-01,3.437101840972900391e-02,-3.537134192049506964e-02,9.765625000000000000e-04,-4.038656502962112427e-02,3.540137903892549009e-01
5.139904841780662537e-02,3.130813315510749817e-02,-4.919640358845356332e-02,-1.562500000000000000e-02,-3.730156272649765015e-02,2.296854690747181515e-01
2.186558246612548828e-01,2.489810250699520111e-02,-5.141379996689465770e-02,-1.367187500000000000e-02,-4.193546995520591736e-02,4.837530607347637068e-01
1.232109740376472473e-01,2.539931796491146088e-02,-4.192809802702868183e-02,-6.835937500000000000e-03,-3.899129480123519897e-02,3.577647423496658763e-01
1.236685216426849365e-01,3.222135826945304871e-02,-3.530732967851690773e-02,-9.765625000000000000e-04,-3.814530000090599060e-02,3.575482495430402641e-01
4.845014587044715881e-02,4.609306529164314270e-02,-5.555244201468667598e-02,-1.269531250000000000e-02,-4.761902987957000732e-02,2.195069631019604117e-01
1.577437222003936768e-01,4.663771018385887146e-02,-2.773290821155782737e-02,5.859375000000000000e-03,-3.732475638389587402e-02,4.132545956559333100e-01
4.039184749126434326e-02,4.657549038529396057e-02,-3.633463821017812734e-02,-3.906250000000000000e-03,-3.603153675794601440e-02,2.072565202839032616e-01
2.310250103473663330e-01,5.471917241811752319e-02,-2.290427027537234039e-02,1.464843750000000000e-02,-4.172523319721221924e-02,5.023383346051368825e-01
1.657971441745758057e-01,5.414001643657684326e-02,-4.659718504728971311e-02,-9.765625000000000000e-03,-4.092395305633544922e-02,4.086273292014004910e-01
1.429644227027893066e-01,5.566297844052314758e-02,-5.631276571989474178e-02,-1.660156250000000000e-02,-4.412355646491050720e-02,3.816879650465195284e-01
1.754717230796813965e-01,5.847022682428359985e-02,-6.139692063791812870e-02,-2.148437500000000000e-02,-4.434727877378463745e-02,4.201711753198743571e-01
2.477705478668212891e-01,5.674995854496955872e-02,-4.022818647329984287e-02,0.000000000000000000e+00,-4.469798877835273743e-02,5.416474750494491008e-01
9.847120195627212524e-02,5.091324821114540100e-02,-3.673591534992226570e-02,0.000000000000000000e+00,-4.081767797470092773e-02,3.152399185261188785e-01
2.629546225070953369e-01,4.491668567061424255e-02,-4.214474199693540868e-02,-5.859375000000000000e-03,-4.031708091497421265e-02,5.167585443459522532e-01
1.347537785768508911e-01,3.936351463198661804e-02,-5.175079069480759131e-02,-9.765625000000000000e-03,-4.665017873048782349e-02,3.689512213236634808e-01
1.368102133274078369e-01,3.350745886564254761e-02,-4.756232722343156638e-02,-7.812500000000000000e-03,-4.416647925972938538e-02,3.617926437334789691e-01
2.241775393486022949e-01,4.192431643605232239e-02,-7.252163029392022509e-02,-2.343750000000000000e-02,-5.453792214393615723e-02,4.785902722809597387e-01
2.021506130695343018e-01,4.340140148997306824e-02,-6.755456835766437962e-02,-2.441406250000000000e-02,-4.793390259146690369e-02,4.559205815866037570e-01
1.142417639493942261e-01,5.187927186489105225e-02,-6.895971670246581198e-02,-2.050781250000000000e-02,-5.383544787764549255e-02,3.368833898725413500e-01
3.585221171379089355e-01,5.764112621545791626e-02,-7.508895941816717823e-02,-2.832031250000000000e-02,-5.196516215801239014e-02,5.973022509467029728e-01
3.774090409278869629e-01,6.450186669826507568e-02,-7.540396070184840482e-02,-2.929687500000000000e-02,-5.123009160161018372e-02,6.006622532050523988e-01
7.161353528499603271e-02,7.782857120037078857e-02,-4.161410065820803084e-02,6.835937500000000000e-03,-5.383337289094924927e-02,2.842322989513952902e-01
1.353162080049514771e-01,7.422896474599838257e-02,-3.485512003297230876e-02,8.789062500000000000e-03,-4.849353432655334473e-02,3.783335929955590760e-01
1.957402229309082031e-01,6.698743999004364014e-02,-4.968530365754020295e-02,-7.812500000000000000e-03,-4.652533680200576782e-02,4.417167681198158613e-01
6.142732128500938416e-02,7.081406563520431519e-02,-4.795317168998280977e-02,1.953125000000000000e-03,-5.545144155621528625e-02,2.468949787236419391e-01
1.227826625108718872e-01,5.850120633840560913e-02,-3.866918644331462929e-02,3.906250000000000000e-03,-4.730604588985443115e-02,3.548267833793957160e-01
1.635227948427200317e-01,5.744597688317298889e-02,-6.922658649762070127e-02,-2.050781250000000000e-02,-5.413197726011276245e-02,4.183945784048866967e-01
1.048011034727096558e-01,5.468179658055305481e-02,-6.571598367614228664e-02,-1.464843750000000000e-02,-5.674171447753906250e-02,3.303213010632913837e-01
2.105944752693176270e-01,5.079051479697227478e-02,-5.265856886546771420e-02,-2.929687500000000000e-03,-5.525431409478187561e-02,4.649637623990122148e-01
2.052524685859680176e-01,5.213262885808944702e-02,-7.230601861817831377e-02,-2.539062500000000000e-02,-5.212822183966636658e-02,4.564243263854871890e-01
7.083934545516967773e-02,5.501265451312065125e-02,-6.231896888775168009e-02,-7.812500000000000000e-03,-6.056274473667144775e-02,2.642836400323673174e-01
1.835785210132598877e-01,5.683918297290802002e-02,-5.938615955585646589e-02,-1.074218750000000000e-02,-5.404885858297348022e-02,4.413011235154579714e-01
7.468695193529129028e-02,5.892755091190338135e-02,-6.443835318640367404e-02,-1.074218750000000000e-02,-5.966241285204887390e-02,2.724301913299426725e-01
1.613515168428421021e-01,6.631929427385330200e-02,-7.889273919342798536e-02,-2.050781250000000000e-02,-6.487214565277099609e-02,4.180910030483979134e-01
1.803337037563323975e-01,6.768264621496200562e-02,-6.476517031743611597e-02,-9.765625000000000000e-03,-6.111061200499534607e-02,4.375246721817959705e-01
1.352707445621490479e-01,7.368138432502746582e-02,-6.523177126479140497e-02,-7.812500000000000000e-03,-6.379919499158859253e-02,3.621111780775032041e-01
2.974699139595031738e-01,6.309872865676879883e-02,-3.986539060471727680e-02,1.367187500000000000e-02,-5.948585271835327148e-02,5.533964295212046025e-01
1.664435267448425293e-01,6.635296344757080078e-02,-6.990520534412780762e-02,-1.171875000000000000e-02,-6.465162336826324463e-02,4.097116794263793160e-01
1.305067986249923706e-01,7.513066381216049194e-02,-8.708053755830746923e-02,-1.953125000000000000e-02,-7.505475729703903198e-02,3.752769174453643997e-01
2.266110777854919434e-01,7.501466572284698486e-02,-7.919517820840837885e-02,-2.050781250000000000e-02,-6.520818918943405151e-02,4.786981078544390589e-01
1.049703583121299744e-01,7.351744920015335083e-02,-5.321826643632476816e-02,3.906250000000000000e-03,-6.347168236970901489e-02,3.473884247627636590e-01
2.230383455753326416e-01,7.825750112533569336e-02,-5.325759400251683928e-02,6.835937500000000000e-03,-6.677059829235076904e-02,4.735337595972410885e-01
2.649340033531188965e-01,6.836532801389694214e-02,-5.585402021796426197e-02,1.953125000000000000e-03,-6.423015892505645752e-02,5.183053593076784038e-01
1.933188140392303467e-01,5.855249613523483276e-02,-7.454524311888222066e-02,-1.855468750000000000e-02,-6.221172958612442017e-02,4.468198566657339277e-01
9.428851306438446045e-02,5.973386019468307495e-02,-4.471801177906797875e-02,1.562500000000000000e-02,-6.704778969287872314e-02,3.088702010068307136e-01
1.646740287542343140e-01,5.273418501019477844e-02,-5.884349182449000182e-02,9.765625000000000000e-04,-6.646671891212463379e-02,4.186808931869436812e-01
1.282782256603240967e-01,5.284910649061203003e-02,-7.562794728767130437e-02,-1.660156250000000000e-02,-6.558486819267272949e-02,3.798632429063796279e-01
1.549053043127059937e-01,5.227701365947723389e-02,-6.178838982691559067e-02,-6.835937500000000000e-03,-6.105828285217285156e-02,3.988094386836629757e-01
1.129406541585922241e-01,6.155740469694137573e-02,-6.740292073621390045e-02,-1.660156250000000000e-02,-5.644595623016357422e-02,3.343888662775632015e-01
1.813868582248687744e-01,6.499615311622619629e-02,-6.072074672857752375e-02,-4.882812500000000000e-03,-6.204215437173843384e-02,4.297445600047568037e-01
1.803505867719650269e-01,6.373697519302368164e-02,-4.171230644959678102e-02,1.562500000000000000e-02,-6.370811909437179565e-02,4.366492892829522687e-01
1.074072867631912231e-01,6.287490576505661011e-02,-4.163848161806527060e-02,1.562500000000000000e-02,-6.362609565258026123e-02,3.303496253156718576e-01
1.880770623683929443e-01,5.785920098423957825e-02,-4.642791382483935081e-02,1.171875000000000000e-02,-6.460739672183990479e-02,4.380878422428902685e-01
3.562919050455093384e-02,4.985143244266510010e-02,-5.863448612735311372e-02,-1.953125000000000000e-03,-6.297929584980010986e-02,1.993621168026792068e-01
1.105061843991279602e-01,4.847048968076705933e-02,-7.168525251950086385e-02,-1.464843750000000000e-02,-6.337423622608184814e-02,3.368056351394690395e-01
1.397171169519424438e-01,4.633514210581779480e-02,-4.772266489075072116e-02,6.835937500000000000e-03,-6.062067300081253052e-02,3.720364618202567364e-01
1.646027863025665283e-01,4.997790232300758362e-02,-5.484350616345068374e-02,9.765625000000000000e-04,-6.202229857444763184e-02,4.160909206527975690e-01
2.365854978561401367e-01,5.506340414285659790e-02,-6.113142740571930744e-02,-3.906250000000000000e-03,-6.358353793621063232e-02,5.066598495927259194e-01
1.772001683712005615e-01,5.903711542487144470e-02,-4.802449527200280954e-02,5.859375000000000000e-03,-5.987096950411796570e-02,4.574540623044344723e-01
1.890528053045272827e-01,5.099081993103027344e-02,-3.829036587971756944e-02,1.757812500000000000e-02,-6.207610666751861572e-02,4.423195896556166296e-01
1.053169146180152893e-01,5.435558408498764038e-02,-5.782043023413052651e-02,-5.859375000000000000e-03,-5.773450806736946106e-02,3.244110881738028196e-01
1.402707397937774658e-01,5.819644033908843994e-02,-7.254768997279370524e-02,-1.757812500000000000e-02,-6.107729673385620117e-02,3.737044504780185350e-01
1.683095246553421021e-01,6.490854173898696899e-02,-7.759433449467678656e-02,-1.757812500000000000e-02,-6.668467074632644653e-02,4.056515462423933016e-01
1.618439257144927979e-01,7.569779455661773682e-02,-7.218964793440818539e-02,-1.464843750000000000e-02,-6.393468379974365234e-02,4.073268930301224278e-01
1.854713261127471924e-01,8.458810299634933472e-02,-7.182534810822005511e-02,-9.765625000000000000e-03,-6.895525753498077393e-02,4.374182676910407519e-01
1.445912122726440430e-01,8.160094171762466431e-02,-4.351413109414181690e-02,2.246093750000000000e-02,-7.330562919378280640e-02,3.891282748138988334e-01
7.934923470020294189e-02,8.167304098606109619e-02,-8.600091862687264666e-02,-1.953125000000000000e-02,-7.385518401861190796e-02,2.883749609731674490e-01
3.451570570468902588e-01,7.470447570085525513e-02,-7.262146100325850284e-02,-6.835937500000000000e-03,-7.309502363204956055e-02,5.924725484448492008e-01
3.340684249997138977e-02,6.911639869213104248e-02,-7.251599821893250919e-02,-5.859375000000000000e-03,-7.406291365623474121e-02,2.008726408821523146e-01
1.247499138116836548e-01,6.672479957342147827e-02,-6.501329304492742267e-02,-1.953125000000000000e-03,-7.006684690713882446e-02,3.554568281914283201e-01
1.722131073474884033e-01,6.400792300701141357e-02,-5.217213992919056409e-02,1.660156250000000000e-02,-7.641522586345672607e-02,4.218539834361675900e-01
